id before_type
41963 FIRST
41872 FIRST
41868 FIRST
41976 FIRST
41867 FIRST
41978 FIRST
41909 FIRST
41903 FIRST
41908 FIRST
38134 FIRST
38212 FIRST
38129 FIRST
38232 FIRST
38215 FIRST
38331 FIRST
39377 FIRST
38140 FIRST
39151 FIRST
38205 FIRST
38231 FIRST
38334 FIRST
38149 FIRST
37990 FIRST
38332 FIRST
39160 FIRST
39157 FIRST
39150 FIRST
39255 FIRST
39165 FIRST
38131 FIRST
39162 FIRST
38333 FIRST
38229 FIRST
39251 FIRST
39253 FIRST
39166 FIRST
37918 FIRST
39246 FIRST
39163 FIRST
38142 FIRST
38236 FIRST
38204 FIRST
38220 FIRST
38146 FIRST
37989 FIRST
37923 FIRST
39158 FIRST
38233 FIRST
39240 FIRST
38144 FIRST
37920 FIRST
38221 FIRST
38224 FIRST
37922 FIRST
37991 FIRST
39167 FIRST
39379 FIRST
39159 FIRST
39244 FIRST
38216 FIRST
39257 FIRST
37949 FIRST
38141 FIRST
39154 FIRST
39155 FIRST
39250 FIRST
38234 FIRST
38148 FIRST
39252 FIRST
38223 FIRST
39164 FIRST
38135 FIRST
38226 FIRST
38207 FIRST
38209 FIRST
38143 FIRST
38228 FIRST
39254 FIRST
38222 FIRST
38133 FIRST
39243 FIRST
39152 FIRST
39148 FIRST
38130 FIRST
39258 FIRST
38227 FIRST
39378 FIRST
39146 FIRST
39247 FIRST
39153 FIRST
39248 FIRST
37950 FIRST
38230 FIRST
38214 FIRST
38219 FIRST
38132 FIRST
37921 FIRST
38139 FIRST
39376 FIRST
39249 FIRST
39245 FIRST
38217 FIRST
39375 FIRST
38150 FIRST
38235 FIRST
39156 FIRST
39147 FIRST
38218 FIRST
38128 FIRST
37917 FIRST
39149 FIRST
38225 FIRST
38136 FIRST
38138 FIRST
39256 FIRST
38335 FIRST
39259 FIRST
39161 FIRST
38213 FIRST
38147 FIRST
38210 FIRST
38211 FIRST
38137 FIRST
39239 FIRST
38145 FIRST
38173 FIRST
34452 FIRST
35104 FIRST
34456 FIRST
35108 FIRST
35277 FIRST
35113 FIRST
35289 FIRST
35107 FIRST
34467 FIRST
35282 FIRST
35291 FIRST
34446 FIRST
35281 FIRST
35275 FIRST
35106 FIRST
34464 FIRST
35288 FIRST
34465 FIRST
34462 FIRST
34453 FIRST
35099 FIRST
35270 FIRST
35290 FIRST
35272 FIRST
34459 FIRST
35109 FIRST
35280 FIRST
34458 FIRST
34449 FIRST
34454 FIRST
35278 FIRST
34455 FIRST
34451 FIRST
35279 FIRST
35112 FIRST
35098 FIRST
35100 FIRST
35111 FIRST
35283 FIRST
35287 FIRST
35284 FIRST
34448 FIRST
34466 FIRST
34460 FIRST
34461 FIRST
35273 FIRST
35096 FIRST
35286 FIRST
35097 FIRST
35095 FIRST
35103 FIRST
35102 FIRST
35271 FIRST
35115 FIRST
35285 FIRST
35094 FIRST
35114 FIRST
34463 FIRST
34450 FIRST
34447 FIRST
35101 FIRST
35110 FIRST
35274 FIRST
35276 FIRST
34457 FIRST
35105 FIRST
32240 FIRST
33999 FIRST
34024 FIRST
32093 FIRST
32115 FIRST
32235 FIRST
33914 FIRST
32122 FIRST
32234 FIRST
32104 FIRST
34014 FIRST
32096 FIRST
32089 FIRST
33957 FIRST
32071 FIRST
32116 FIRST
32065 FIRST
32239 FIRST
33897 FIRST
33960 FIRST
34008 FIRST
32092 FIRST
33961 FIRST
33908 FIRST
32118 FIRST
34030 FIRST
34002 FIRST
33966 FIRST
32066 FIRST
32094 FIRST
34005 FIRST
32069 FIRST
34031 FIRST
33970 FIRST
32091 FIRST
33959 FIRST
33929 FIRST
34007 FIRST
32124 FIRST
32082 FIRST
32088 FIRST
32111 FIRST
34020 FIRST
32119 FIRST
32075 FIRST
32236 FIRST
34016 FIRST
32070 FIRST
33975 FIRST
32085 FIRST
32227 FIRST
33895 FIRST
33955 FIRST
33965 FIRST
34015 FIRST
32064 FIRST
33892 FIRST
32226 FIRST
34013 FIRST
32113 FIRST
33874 FIRST
33928 FIRST
34075 FIRST
33909 FIRST
33894 FIRST
32076 FIRST
32110 FIRST
33913 FIRST
34026 FIRST
34076 FIRST
33956 FIRST
33870 FIRST
32241 FIRST
32225 FIRST
34021 FIRST
32232 FIRST
33967 FIRST
32081 FIRST
32080 FIRST
34003 FIRST
32084 FIRST
34073 FIRST
32087 FIRST
34010 FIRST
32105 FIRST
32095 FIRST
32117 FIRST
32090 FIRST
33933 FIRST
32228 FIRST
33973 FIRST
34011 FIRST
34009 FIRST
32072 FIRST
32086 FIRST
32112 FIRST
32230 FIRST
34029 FIRST
33954 FIRST
33876 FIRST
32079 FIRST
32063 FIRST
33974 FIRST
33911 FIRST
33912 FIRST
33976 FIRST
34034 FIRST
33969 FIRST
33873 FIRST
34033 FIRST
34025 FIRST
32224 FIRST
34019 FIRST
33915 FIRST
33871 FIRST
32222 FIRST
34028 FIRST
32125 FIRST
32073 FIRST
33968 FIRST
33875 FIRST
32221 FIRST
32068 FIRST
33877 FIRST
32220 FIRST
33872 FIRST
32238 FIRST
34022 FIRST
32077 FIRST
32109 FIRST
32120 FIRST
33963 FIRST
32231 FIRST
33934 FIRST
34027 FIRST
34032 FIRST
32229 FIRST
33971 FIRST
34072 FIRST
33935 FIRST
33972 FIRST
32223 FIRST
33962 FIRST
34012 FIRST
32114 FIRST
32237 FIRST
32123 FIRST
33893 FIRST
32074 FIRST
34023 FIRST
32067 FIRST
32233 FIRST
32108 FIRST
33896 FIRST
33958 FIRST
34074 FIRST
32106 FIRST
34018 FIRST
32107 FIRST
32121 FIRST
34017 FIRST
33964 FIRST
31234 FIRST
29822 FIRST
29883 FIRST
29929 FIRST
29861 FIRST
31347 FIRST
31337 FIRST
31241 FIRST
29813 FIRST
31330 FIRST
29827 FIRST
31326 FIRST
31335 FIRST
30147 FIRST
29865 FIRST
29928 FIRST
31221 FIRST
29939 FIRST
29863 FIRST
29832 FIRST
29826 FIRST
31233 FIRST
29945 FIRST
29808 FIRST
29882 FIRST
29873 FIRST
29922 FIRST
31343 FIRST
29831 FIRST
29876 FIRST
29880 FIRST
29871 FIRST
31226 FIRST
31336 FIRST
29878 FIRST
29821 FIRST
31333 FIRST
31230 FIRST
29829 FIRST
30187 FIRST
29881 FIRST
29867 FIRST
29925 FIRST
29824 FIRST
31237 FIRST
29864 FIRST
29913 FIRST
31327 FIRST
29944 FIRST
29825 FIRST
29785 FIRST
29923 FIRST
31346 FIRST
31341 FIRST
29812 FIRST
31235 FIRST
30148 FIRST
29820 FIRST
31236 FIRST
29919 FIRST
31338 FIRST
29811 FIRST
31339 FIRST
29838 FIRST
29943 FIRST
29933 FIRST
29927 FIRST
31239 FIRST
29874 FIRST
29814 FIRST
29817 FIRST
29921 FIRST
29828 FIRST
29819 FIRST
31225 FIRST
29877 FIRST
31334 FIRST
29875 FIRST
29941 FIRST
31227 FIRST
29823 FIRST
29868 FIRST
31340 FIRST
31223 FIRST
31232 FIRST
30145 FIRST
31240 FIRST
31328 FIRST
29942 FIRST
31332 FIRST
29872 FIRST
30188 FIRST
29837 FIRST
29931 FIRST
29810 FIRST
31228 FIRST
29935 FIRST
29918 FIRST
29836 FIRST
29938 FIRST
31344 FIRST
31331 FIRST
29884 FIRST
31222 FIRST
29869 FIRST
31242 FIRST
29807 FIRST
31231 FIRST
31329 FIRST
29932 FIRST
31345 FIRST
29920 FIRST
29914 FIRST
29924 FIRST
29862 FIRST
29818 FIRST
29926 FIRST
29934 FIRST
29866 FIRST
29916 FIRST
31342 FIRST
29930 FIRST
29940 FIRST
29830 FIRST
29936 FIRST
31238 FIRST
29937 FIRST
29870 FIRST
30149 FIRST
29879 FIRST
30146 FIRST
27405 FIRST
27267 FIRST
27299 FIRST
27315 FIRST
27231 FIRST
27406 FIRST
27278 FIRST
27286 FIRST
27268 FIRST
27281 FIRST
27307 FIRST
27235 FIRST
27291 FIRST
27224 FIRST
27282 FIRST
27290 FIRST
27320 FIRST
27298 FIRST
27310 FIRST
27264 FIRST
27316 FIRST
27277 FIRST
27317 FIRST
27228 FIRST
27404 FIRST
27273 FIRST
27227 FIRST
27312 FIRST
27308 FIRST
27266 FIRST
27265 FIRST
27313 FIRST
27283 FIRST
27212 FIRST
27261 FIRST
27288 FIRST
27314 FIRST
27236 FIRST
27260 FIRST
27303 FIRST
27233 FIRST
27270 FIRST
27213 FIRST
27230 FIRST
27274 FIRST
27263 FIRST
27234 FIRST
27302 FIRST
27280 FIRST
27269 FIRST
27294 FIRST
27214 FIRST
27246 FIRST
27215 FIRST
27247 FIRST
27225 FIRST
27285 FIRST
27293 FIRST
27301 FIRST
27272 FIRST
27296 FIRST
27279 FIRST
27322 FIRST
27216 FIRST
27297 FIRST
27229 FIRST
27306 FIRST
27309 FIRST
27295 FIRST
27321 FIRST
27319 FIRST
27304 FIRST
27300 FIRST
27311 FIRST
27237 FIRST
27276 FIRST
27305 FIRST
27275 FIRST
27318 FIRST
27271 FIRST
27292 FIRST
27226 FIRST
27262 FIRST
23701 FIRST
23711 FIRST
24221 FIRST
23766 FIRST
23708 FIRST
23696 FIRST
25108 FIRST
24208 FIRST
23774 FIRST
23695 FIRST
23689 FIRST
25110 FIRST
24224 FIRST
24217 FIRST
23635 FIRST
23987 FIRST
23758 FIRST
23631 FIRST
23771 FIRST
23699 FIRST
23748 FIRST
25094 FIRST
23704 FIRST
23690 FIRST
25106 FIRST
25098 FIRST
23898 FIRST
23750 FIRST
23759 FIRST
24225 FIRST
24215 FIRST
23770 FIRST
23749 FIRST
24213 FIRST
23641 FIRST
23628 FIRST
23709 FIRST
25104 FIRST
24214 FIRST
23760 FIRST
25105 FIRST
23743 FIRST
24218 FIRST
23697 FIRST
23896 FIRST
23772 FIRST
23692 FIRST
23634 FIRST
23645 FIRST
23768 FIRST
23703 FIRST
23630 FIRST
23705 FIRST
23752 FIRST
25091 FIRST
23753 FIRST
24207 FIRST
25099 FIRST
23745 FIRST
23734 FIRST
23762 FIRST
23672 FIRST
23632 FIRST
23707 FIRST
25090 FIRST
23639 FIRST
25103 FIRST
23989 FIRST
25102 FIRST
24226 FIRST
23698 FIRST
23710 FIRST
23693 FIRST
25096 FIRST
24222 FIRST
23747 FIRST
25109 FIRST
23691 FIRST
23643 FIRST
24206 FIRST
23754 FIRST
24220 FIRST
23742 FIRST
24211 FIRST
23751 FIRST
24209 FIRST
23755 FIRST
23671 FIRST
23757 FIRST
24212 FIRST
23644 FIRST
23647 FIRST
23765 FIRST
25092 FIRST
23702 FIRST
23629 FIRST
23763 FIRST
25107 FIRST
23988 FIRST
23646 FIRST
23700 FIRST
23637 FIRST
23638 FIRST
23897 FIRST
25100 FIRST
23761 FIRST
23640 FIRST
23764 FIRST
24216 FIRST
24219 FIRST
23706 FIRST
25089 FIRST
23769 FIRST
24223 FIRST
25097 FIRST
25095 FIRST
23694 FIRST
23990 FIRST
25093 FIRST
23767 FIRST
24210 FIRST
23756 FIRST
24205 FIRST
23636 FIRST
23986 FIRST
23773 FIRST
25101 FIRST
21264 FIRST
21261 FIRST
21267 FIRST
21262 FIRST
21260 FIRST
21268 FIRST
21273 FIRST
21259 FIRST
21271 FIRST
21256 FIRST
21263 FIRST
21254 FIRST
21272 FIRST
21269 FIRST
21252 FIRST
21253 FIRST
21258 FIRST
21257 FIRST
21270 FIRST
21265 FIRST
21255 FIRST
21266 FIRST
20832 FIRST
20848 FIRST
19632 FIRST
19584 FIRST
19699 FIRST
20839 FIRST
19475 FIRST
20572 FIRST
20799 FIRST
19569 FIRST
20847 FIRST
19453 FIRST
19555 FIRST
20840 FIRST
20801 FIRST
20587 FIRST
20797 FIRST
20849 FIRST
19536 FIRST
19571 FIRST
19549 FIRST
20834 FIRST
20845 FIRST
19551 FIRST
19713 FIRST
20798 FIRST
20805 FIRST
20804 FIRST
19631 FIRST
20811 FIRST
20841 FIRST
20817 FIRST
19701 FIRST
20800 FIRST
19538 FIRST
20830 FIRST
19528 FIRST
20814 FIRST
19554 FIRST
19462 FIRST
19537 FIRST
19456 FIRST
20575 FIRST
19568 FIRST
20842 FIRST
19705 FIRST
19472 FIRST
20831 FIRST
19525 FIRST
19565 FIRST
19526 FIRST
19567 FIRST
19564 FIRST
19580 FIRST
19582 FIRST
19548 FIRST
19710 FIRST
19552 FIRST
20843 FIRST
19533 FIRST
20573 FIRST
19716 FIRST
20796 FIRST
20570 FIRST
19524 FIRST
19715 FIRST
19531 FIRST
19457 FIRST
20836 FIRST
19529 FIRST
20582 FIRST
19532 FIRST
19586 FIRST
20833 FIRST
20581 FIRST
19633 FIRST
19708 FIRST
20802 FIRST
19579 FIRST
19594 FIRST
19592 FIRST
20850 FIRST
19452 FIRST
19714 FIRST
20579 FIRST
19583 FIRST
19704 FIRST
19451 FIRST
19550 FIRST
20585 FIRST
19546 FIRST
19702 FIRST
19709 FIRST
20810 FIRST
19455 FIRST
20578 FIRST
19563 FIRST
19570 FIRST
20835 FIRST
19535 FIRST
19566 FIRST
20846 FIRST
20809 FIRST
19573 FIRST
19572 FIRST
19459 FIRST
19553 FIRST
19460 FIRST
20812 FIRST
19539 FIRST
19454 FIRST
20806 FIRST
20808 FIRST
19703 FIRST
20584 FIRST
19578 FIRST
20844 FIRST
19469 FIRST
19711 FIRST
20588 FIRST
19470 FIRST
19543 FIRST
19576 FIRST
19466 FIRST
19461 FIRST
19540 FIRST
19630 FIRST
19465 FIRST
19545 FIRST
19575 FIRST
20837 FIRST
20590 FIRST
20803 FIRST
19700 FIRST
19590 FIRST
19707 FIRST
19595 FIRST
19577 FIRST
19523 FIRST
20813 FIRST
20816 FIRST
19464 FIRST
19463 FIRST
19717 FIRST
20580 FIRST
19581 FIRST
20838 FIRST
20586 FIRST
20583 FIRST
19559 FIRST
19471 FIRST
19589 FIRST
19706 FIRST
19544 FIRST
20577 FIRST
19593 FIRST
19458 FIRST
19547 FIRST
19698 FIRST
20591 FIRST
19530 FIRST
20589 FIRST
20807 FIRST
19527 FIRST
19585 FIRST
19712 FIRST
20574 FIRST
20571 FIRST
19587 FIRST
20851 FIRST
20815 FIRST
19560 FIRST
19541 FIRST
19476 FIRST
19718 FIRST
19719 FIRST
19634 FIRST
20576 FIRST
19534 FIRST
19588 FIRST
19468 FIRST
19542 FIRST
19574 FIRST
17042 FIRST
18308 FIRST
17064 FIRST
18171 FIRST
18160 FIRST
18172 FIRST
17692 FIRST
17063 FIRST
17686 FIRST
17693 FIRST
17018 FIRST
17528 FIRST
17059 FIRST
17413 FIRST
18157 FIRST
18315 FIRST
17178 FIRST
17051 FIRST
17034 FIRST
17014 FIRST
17741 FIRST
17056 FIRST
18169 FIRST
17184 FIRST
17730 FIRST
17414 FIRST
17789 FIRST
18313 FIRST
17033 FIRST
17038 FIRST
18174 FIRST
17694 FIRST
17737 FIRST
17049 FIRST
17790 FIRST
17705 FIRST
17179 FIRST
17742 FIRST
17743 FIRST
17023 FIRST
17687 FIRST
17044 FIRST
17744 FIRST
17740 FIRST
17062 FIRST
17039 FIRST
17159 FIRST
17029 FIRST
17037 FIRST
17015 FIRST
17690 FIRST
17047 FIRST
17161 FIRST
17183 FIRST
17735 FIRST
18164 FIRST
18301 FIRST
18310 FIRST
17163 FIRST
17028 FIRST
18298 FIRST
18161 FIRST
17043 FIRST
17689 FIRST
18303 FIRST
17736 FIRST
17046 FIRST
17158 FIRST
17738 FIRST
17027 FIRST
17684 FIRST
17021 FIRST
17058 FIRST
17030 FIRST
18175 FIRST
17685 FIRST
17729 FIRST
17696 FIRST
17024 FIRST
17702 FIRST
17695 FIRST
18173 FIRST
18316 FIRST
18167 FIRST
18304 FIRST
17055 FIRST
17415 FIRST
17067 FIRST
18311 FIRST
17022 FIRST
17032 FIRST
17068 FIRST
17066 FIRST
18307 FIRST
17529 FIRST
17057 FIRST
17182 FIRST
18296 FIRST
17412 FIRST
17734 FIRST
18306 FIRST
17019 FIRST
17162 FIRST
17700 FIRST
17050 FIRST
17704 FIRST
17017 FIRST
18317 FIRST
17026 FIRST
17699 FIRST
18297 FIRST
17792 FIRST
17688 FIRST
18158 FIRST
17065 FIRST
17698 FIRST
17016 FIRST
17052 FIRST
17025 FIRST
18309 FIRST
17061 FIRST
17036 FIRST
17035 FIRST
17733 FIRST
18305 FIRST
17054 FIRST
18168 FIRST
18299 FIRST
18300 FIRST
17788 FIRST
17697 FIRST
18162 FIRST
18163 FIRST
17703 FIRST
17060 FIRST
18165 FIRST
18177 FIRST
17031 FIRST
17053 FIRST
17020 FIRST
18178 FIRST
18159 FIRST
17739 FIRST
17048 FIRST
18176 FIRST
18170 FIRST
18302 FIRST
17691 FIRST
17411 FIRST
18312 FIRST
17791 FIRST
18314 FIRST
17160 FIRST
17701 FIRST
18166 FIRST
17045 FIRST
17069 FIRST
13545 FIRST
14808 FIRST
13567 FIRST
13615 FIRST
13601 FIRST
14371 FIRST
13140 FIRST
15569 FIRST
13139 FIRST
13616 FIRST
13142 FIRST
13544 FIRST
15617 FIRST
14372 FIRST
13565 FIRST
15310 FIRST
13486 FIRST
15309 FIRST
14784 FIRST
13515 FIRST
14373 FIRST
13547 FIRST
14370 FIRST
14377 FIRST
14374 FIRST
14369 FIRST
13618 FIRST
13141 FIRST
13539 FIRST
14381 FIRST
13509 FIRST
14767 FIRST
13510 FIRST
15570 FIRST
13566 FIRST
13506 FIRST
13514 FIRST
13504 FIRST
13541 FIRST
14781 FIRST
13568 FIRST
13517 FIRST
15571 FIRST
15572 FIRST
13557 FIRST
13600 FIRST
15610 FIRST
13632 FIRST
13511 FIRST
14344 FIRST
15582 FIRST
13512 FIRST
15567 FIRST
13619 FIRST
13508 FIRST
13542 FIRST
15568 FIRST
13543 FIRST
14783 FIRST
13513 FIRST
13528 FIRST
14376 FIRST
15616 FIRST
14379 FIRST
13540 FIRST
14378 FIRST
13507 FIRST
14763 FIRST
13487 FIRST
15611 FIRST
13548 FIRST
14769 FIRST
13527 FIRST
14345 FIRST
13549 FIRST
13516 FIRST
13489 FIRST
13551 FIRST
13617 FIRST
14809 FIRST
15301 FIRST
13215 FIRST
14380 FIRST
13505 FIRST
13526 FIRST
13558 FIRST
13490 FIRST
14768 FIRST
15612 FIRST
15302 FIRST
14375 FIRST
15299 FIRST
15613 FIRST
13538 FIRST
15303 FIRST
13550 FIRST
15607 FIRST
13488 FIRST
13556 FIRST
15609 FIRST
14782 FIRST
15618 FIRST
11251 FIRST
11514 FIRST
13006 FIRST
11329 FIRST
11551 FIRST
11128 FIRST
11971 FIRST
13005 FIRST
11235 FIRST
11238 FIRST
12144 FIRST
12703 FIRST
12732 FIRST
11548 FIRST
11061 FIRST
11330 FIRST
12140 FIRST
11480 FIRST
13008 FIRST
11131 FIRST
11064 FIRST
11232 FIRST
11970 FIRST
12821 FIRST
11144 FIRST
11074 FIRST
11132 FIRST
11060 FIRST
12705 FIRST
12797 FIRST
11250 FIRST
12302 FIRST
12181 FIRST
11516 FIRST
12271 FIRST
11500 FIRST
10793 FIRST
11229 FIRST
11519 FIRST
12822 FIRST
12796 FIRST
12178 FIRST
11237 FIRST
11145 FIRST
12179 FIRST
12141 FIRST
11063 FIRST
11525 FIRST
11969 FIRST
12143 FIRST
12706 FIRST
12034 FIRST
11482 FIRST
12270 FIRST
12142 FIRST
12182 FIRST
11550 FIRST
11544 FIRST
12180 FIRST
12060 FIRST
13007 FIRST
11481 FIRST
11549 FIRST
12644 FIRST
764 FIRST
874 FIRST
866 VISIT_EVENT
826 FIRST
900 VISIT_EVENT
943 FIRST
1064 VISIT_EVENT
991 VISIT_EVENT
1096 VISIT_EVENT
1269 FIRST
1359 VISIT_EVENT
1549 "CONDITION_EVENT MEASUREMENT_EVENT TREATMENT_EVENT"
1466 FIRST
1571 VISIT_EVENT
1717 VISIT_EVENT
1725 FIRST
1713 FIRST
10794 FIRST
10789 FIRST
12733 FIRST
12033 FIRST
12457 FIRST
11062 FIRST
12300 FIRST
13009 FIRST
12061 FIRST
11236 FIRST
10790 FIRST
12872 FIRST
11526 FIRST
11545 FIRST
11518 FIRST
11515 FIRST
11233 FIRST
12032 FIRST
12059 FIRST
11129 FIRST
11520 FIRST
12139 FIRST
11130 FIRST
12177 FIRST
12301 FIRST
11075 FIRST
12873 FIRST
11076 FIRST
12704 FIRST
11968 FIRST
11517 FIRST
11527 FIRST
195398 FIRST
195403 FIRST
195413 FIRST
195410 FIRST
195397 FIRST
195396 FIRST
195392 FIRST
195400 FIRST
195401 FIRST
195405 FIRST
195409 FIRST
195407 TREATMENT_EVENT
195406 TREATMENT_EVENT
195408 TREATMENT_EVENT
195399 FIRST
195390 FIRST
195404 FIRST
195388 FIRST
195395 FIRST
195393 CONDITION_EVENT
195386 FIRST
195402 FIRST
195389 FIRST
195411 FIRST
195387 FIRST
195394 FIRST
195391 FIRST
195412 FIRST
183855 FIRST
183838 FIRST
183839 FIRST
183851 FIRST
183843 FIRST
183845 FIRST
183852 TREATMENT_EVENT
183842 FIRST
183840 FIRST
183857 FIRST
183853 TREATMENT_EVENT
183848 TREATMENT_EVENT
183841 FIRST
183850 TREATMENT_EVENT
183844 FIRST
183854 TREATMENT_EVENT
183849 TREATMENT_EVENT
183846 FIRST
183856 FIRST
183859 VISIT_EVENT
183858 FIRST
183847 FIRST
181515 FIRST
181516 FIRST
181513 FIRST
181512 TREATMENT_EVENT
181505 FIRST
181503 FIRST
181501 FIRST
181507 FIRST
181508 FIRST
181517 VISIT_EVENT
181506 FIRST
181504 FIRST
181510 TREATMENT_EVENT
181514 VISIT_EVENT
181509 VISIT_EVENT
181511 VISIT_EVENT
181502 FIRST
180094 FIRST
180105 FIRST
180089 FIRST
180088 FIRST
178810 TREATMENT_EVENT
180093 FIRST
178813 FIRST
178799 FIRST
178800 FIRST
178805 FIRST
180099 FIRST
180103 TREATMENT_EVENT
178804 TREATMENT_EVENT
178802 FIRST
180106 FIRST
178806 TREATMENT_EVENT
180097 TREATMENT_EVENT
180100 FIRST
178795 FIRST
180087 FIRST
180107 VISIT_EVENT
180102 TREATMENT_EVENT
180095 TREATMENT_EVENT
180098 FIRST
178807 TREATMENT_EVENT
178808 FIRST
180091 FIRST
178809 FIRST
178803 TREATMENT_EVENT
180092 FIRST
180096 FIRST
178796 CONDITION_EVENT
180090 FIRST
178815 VISIT_EVENT
178811 FIRST
180104 FIRST
180086 FIRST
180085 FIRST
180101 TREATMENT_EVENT
178797 TREATMENT_EVENT
178801 FIRST
178812 FIRST
178794 FIRST
178814 FIRST
178798 FIRST
140943 CONDITION_EVENT
140944 FIRST
140946 FIRST
140942 FIRST
140945 FIRST
140947 FIRST
138805 FIRST
138309 FIRST
139079 TREATMENT_EVENT
138125 FIRST
138284 CONDITION_EVENT
138307 FIRST
138122 FIRST
138280 CONDITION_EVENT
138124 FIRST
138310 FIRST
138126 CONDITION_EVENT
138806 FIRST
138283 FIRST
139078 FIRST
138279 FIRST
138282 FIRST
138372 MEASUREMENT_EVENT
138281 FIRST
138807 FIRST
138308 FIRST
138123 FIRST
105978 FIRST
106084 FIRST
106085 FIRST
106086 FIRST
105831 FIRST
106077 FIRST
106108 FIRST
105974 FIRST
106097 FIRST
105969 FIRST
105828 FIRST
105887 FIRST
105976 FIRST
106115 FIRST
105849 FIRST
105975 FIRST
105959 FIRST
106102 FIRST
105963 FIRST
106089 FIRST
105854 FIRST
105967 FIRST
105979 FIRST
106094 FIRST
106241 FIRST
106083 FIRST
106078 FIRST
106113 FIRST
105966 FIRST
106101 FIRST
105891 FIRST
106099 FIRST
106110 FIRST
106092 FIRST
105884 FIRST
106109 FIRST
105888 FIRST
105852 FIRST
106098 FIRST
105909 FIRST
105908 FIRST
106173 FIRST
105851 FIRST
106106 FIRST
106103 FIRST
106175 FIRST
105965 FIRST
106088 FIRST
105910 FIRST
106176 FIRST
105835 FIRST
105980 FIRST
105968 FIRST
106119 FIRST
106164 FIRST
106117 FIRST
106082 FIRST
105832 FIRST
106118 FIRST
105883 FIRST
106174 FIRST
105882 FIRST
106095 FIRST
105834 FIRST
106112 FIRST
105880 FIRST
105878 FIRST
105972 FIRST
106096 FIRST
106172 FIRST
105877 FIRST
105958 FIRST
105962 FIRST
105833 FIRST
106100 FIRST
106105 FIRST
105890 FIRST
105881 FIRST
106107 FIRST
106091 FIRST
105830 FIRST
106114 FIRST
105973 FIRST
105889 FIRST
106087 FIRST
105853 FIRST
105961 FIRST
105829 FIRST
106093 FIRST
105971 FIRST
106090 FIRST
106081 FIRST
106104 FIRST
106111 FIRST
105836 FIRST
105964 FIRST
105970 FIRST
105977 FIRST
106116 FIRST
105850 FIRST
106242 CONDITION_EVENT
105960 FIRST
44875 FIRST
45052 FIRST
45048 FIRST
44957 FIRST
44881 FIRST
45217 FIRST
44916 FIRST
44955 FIRST
44939 FIRST
44899 FIRST
44947 FIRST
44946 FIRST
44953 FIRST
45214 FIRST
44923 FIRST
45015 FIRST
44949 FIRST
44918 FIRST
44871 FIRST
44936 FIRST
44986 FIRST
44956 FIRST
44996 FIRST
44872 FIRST
44925 FIRST
44910 FIRST
44904 FIRST
44929 FIRST
44943 FIRST
44905 FIRST
44882 FIRST
44930 FIRST
44919 FIRST
44880 FIRST
44921 FIRST
45007 FIRST
45138 FIRST
44909 FIRST
44868 FIRST
45017 FIRST
44944 FIRST
45011 FIRST
44950 FIRST
45215 FIRST
44933 FIRST
45046 FIRST
44992 FIRST
44940 FIRST
45049 FIRST
44961 FIRST
44991 FIRST
44926 FIRST
44902 FIRST
45008 FIRST
44879 FIRST
44994 FIRST
45016 FIRST
44948 FIRST
44900 FIRST
44935 FIRST
44874 FIRST
44911 FIRST
45014 FIRST
44941 FIRST
44987 FIRST
45137 FIRST
44915 FIRST
44942 FIRST
44960 FIRST
44873 FIRST
44922 FIRST
44990 FIRST
45009 FIRST
44934 FIRST
44952 FIRST
44958 FIRST
44959 FIRST
44995 FIRST
44870 FIRST
44999 FIRST
44937 FIRST
44878 FIRST
44962 FIRST
44903 FIRST
44877 FIRST
45012 FIRST
45004 FIRST
45050 FIRST
44928 FIRST
44913 FIRST
44993 FIRST
45010 FIRST
44945 FIRST
45003 FIRST
45001 FIRST
45006 FIRST
45005 FIRST
45130 FIRST
45002 FIRST
44869 FIRST
44914 FIRST
44927 FIRST
44931 FIRST
45216 FIRST
44924 FIRST
44951 FIRST
44938 FIRST
45051 FIRST
44876 FIRST
44912 FIRST
44997 FIRST
45013 FIRST
44917 FIRST
44920 FIRST
44998 FIRST
45213 FIRST
44954 FIRST
45000 FIRST
44932 FIRST
31588 FIRST
31587 FIRST
31586 FIRST
31384 FIRST
31291 FIRST
31363 FIRST
31310 FIRST
31286 FIRST
31380 FIRST
31388 FIRST
31366 FIRST
31378 FIRST
31249 FIRST
31313 FIRST
31361 FIRST
31304 FIRST
31217 FIRST
31296 FIRST
31279 FIRST
31464 FIRST
31392 FIRST
31371 FIRST
31270 FIRST
31267 FIRST
31349 FIRST
31379 FIRST
31301 FIRST
31302 FIRST
31273 FIRST
31312 FIRST
31289 FIRST
31397 FIRST
31261 FIRST
31265 FIRST
31348 FIRST
31280 FIRST
31251 FIRST
31321 FIRST
31357 FIRST
31316 FIRST
31284 FIRST
31396 FIRST
31287 FIRST
31277 FIRST
31282 FIRST
31278 FIRST
31298 FIRST
31358 FIRST
31266 FIRST
31285 FIRST
31374 FIRST
31381 FIRST
31318 FIRST
31262 FIRST
31269 FIRST
31377 FIRST
31367 FIRST
31398 FIRST
31268 FIRST
31322 FIRST
31370 FIRST
31386 FIRST
31360 FIRST
31297 FIRST
31220 FIRST
31320 FIRST
31300 FIRST
31219 FIRST
31315 FIRST
31254 FIRST
31324 FIRST
31307 FIRST
31317 FIRST
31391 FIRST
31395 FIRST
31299 FIRST
31264 FIRST
31373 FIRST
